Source,srcPort,Destination,destPort,firstSize,secondSize,threeSize,flowSize
220.174.209.27,80,190.84.172.101,3634,64,64,64,192
220.174.209.27,80,190.84.172.101,3665,64,64,64,192
220.174.209.27,80,190.84.172.101,3668,64,64,64,192
220.174.209.27,80,190.84.172.101,3669,64,64,64,192
220.174.209.27,80,190.84.172.101,3670,64,64,64,192
220.174.209.27,80,190.84.172.101,3671,64,64,64,192
220.174.209.27,80,190.84.172.101,3672,64,64,64,192
220.174.209.27,80,190.84.172.101,3673,64,64,64,192
220.174.209.27,80,190.84.172.101,3679,64,64,64,192
220.174.209.27,80,190.84.172.101,3681,64,64,64,192
220.174.209.27,80,190.84.172.101,3682,64,64,64,192
220.174.209.27,80,190.84.172.101,3683,64,64,64,192
220.174.209.27,80,190.84.172.101,3704,64,64,64,192
220.174.209.27,80,190.84.172.101,3717,64,64,64,192
220.174.209.27,80,190.84.172.101,3720,64,64,64,192
220.174.209.27,80,190.84.172.101,3736,64,64,64,192
220.174.209.27,80,190.84.172.101,4863,64,64,64,192
220.174.209.27,80,190.84.172.101,4864,64,64,64,192
220.174.209.27,80,190.84.172.101,4865,64,64,64,192
220.174.209.27,80,190.84.172.101,4866,64,64,64,192
220.174.209.27,80,190.84.172.101,4867,64,64,64,192
220.174.209.27,80,190.84.172.101,4868,64,64,64,192
220.174.209.27,80,190.84.172.101,4869,64,64,64,192
220.174.209.27,80,190.84.172.101,4870,64,64,64,192
220.174.209.27,80,190.84.172.101,4871,64,64,64,192
220.174.209.27,80,190.84.172.101,4872,64,64,64,192
220.174.209.27,80,190.84.172.101,4873,64,64,64,192
220.174.209.27,80,190.84.172.101,4874,64,64,64,192
220.174.209.27,80,190.84.172.101,4875,64,64,64,192
220.174.209.27,80,190.84.172.101,4876,64,64,64,192
220.174.209.27,80,190.84.172.101,4877,64,64,64,192
220.174.209.27,80,190.84.172.101,4878,64,64,64,192
220.174.209.27,80,190.84.172.101,4879,64,64,64,192
220.174.209.27,80,190.84.172.101,4880,64,64,64,192
220.174.209.27,80,190.84.172.101,4881,64,64,64,192
220.174.209.27,80,190.84.172.101,4888,64,64,64,192
220.174.209.27,80,190.84.172.101,4911,64,64,64,192
220.174.209.27,80,190.84.172.101,4953,64,64,64,192
220.174.209.27,80,190.84.172.101,4955,64,64,64,192
220.174.209.27,80,190.84.172.101,4956,64,64,64,192
220.174.209.27,80,190.84.172.101,4957,64,64,64,192
220.174.209.27,80,190.84.172.101,4961,64,64,64,192
220.174.209.27,80,190.84.172.101,4962,64,64,64,192
220.174.209.27,80,190.84.172.101,4963,64,64,64,192
220.174.209.27,80,190.84.172.101,4967,64,64,64,192
220.174.209.27,80,190.84.172.101,4971,64,64,64,192
220.174.209.27,80,190.84.172.101,4981,64,64,64,192
220.174.209.27,80,190.84.172.101,4982,64,64,64,192
220.174.209.27,80,190.84.172.101,4983,64,64,64,192
220.174.209.27,80,190.84.172.101,4984,64,64,64,192
220.174.209.27,80,190.84.172.101,4985,64,64,64,192
220.174.209.27,80,190.84.172.101,4986,64,64,64,192
220.174.209.27,80,190.84.172.101,4987,64,64,64,192
220.174.209.27,80,190.84.172.101,4988,64,64,64,192
220.174.209.27,80,190.84.172.101,4989,64,64,64,192
220.174.209.27,80,190.84.172.101,4990,64,64,64,192
220.174.209.27,80,190.84.172.101,4991,64,64,64,192
220.174.209.27,80,190.84.172.101,4992,64,64,64,192
220.174.209.27,80,190.84.172.101,4993,64,64,64,192
220.174.209.27,80,190.84.172.101,4994,64,64,64,192
220.174.209.27,80,190.84.172.101,4995,64,64,64,192
220.174.209.27,80,190.84.172.101,4996,64,64,64,192
220.174.209.27,80,190.84.172.101,4999,64,64,64,192
221.181.203.250,80,190.84.172.177,1163,64,64,64,192
221.183.85.68,80,190.84.172.129,1876,66,64,788,1415
222.133.9.176,80,190.84.172.89,1344,82,70,586,64541
222.133.9.176,80,190.84.172.89,1360,82,1438,162,3777
222.133.9.176,80,190.84.172.89,1526,82,70,353,60850
222.133.9.176,80,190.84.172.89,1571,82,1438,162,3777
222.133.9.176,80,190.84.172.89,1572,82,70,159,1143
222.133.9.177,443,190.84.172.89,1716,82,1128,137,2467
222.133.9.177,443,190.84.172.89,1717,82,1128,137,14761
222.133.9.177,443,190.84.172.89,1718,82,1128,137,5555
222.133.9.177,443,190.84.172.89,1719,82,1128,137,5855
222.133.9.177,443,190.84.172.89,1720,82,1128,137,1906
222.133.9.177,443,190.84.172.89,1721,82,1128,137,3005
222.133.9.177,443,190.84.172.89,1722,82,1128,137,2225
222.133.9.177,443,190.84.172.89,1723,82,1128,137,3016
222.133.9.177,443,190.84.172.89,1724,82,1128,137,3104
222.133.9.177,443,190.84.172.89,1725,82,1128,137,2583
222.133.9.177,443,190.84.172.89,1726,82,1128,137,1943
222.133.9.177,443,190.84.172.89,1727,82,1128,137,5154
222.133.9.177,443,190.84.172.89,1728,82,1128,137,2760
222.133.9.177,443,190.84.172.89,1729,82,1128,137,22962
222.133.9.177,443,190.84.172.89,1730,82,1128,137,2147
222.133.9.177,443,190.84.172.89,1731,82,1128,137,2005
222.133.9.177,443,190.84.172.89,1732,82,1128,137,2613
222.133.9.177,443,190.84.172.89,1733,82,1128,137,2292
222.133.9.177,443,190.84.172.89,1734,82,1128,137,2256
222.133.9.177,443,190.84.172.89,1735,82,1128,137,2034
222.133.9.177,443,190.84.172.89,1736,82,1128,137,2692
222.133.9.177,443,190.84.172.89,1737,82,1128,137,2618
222.133.9.177,443,190.84.172.89,1738,82,1128,137,2623
222.133.9.177,443,190.84.172.89,1739,82,1128,137,2615
222.133.9.177,443,190.84.172.89,1740,70,1128,137,3911
222.133.9.177,443,190.84.172.89,1741,82,1128,137,2046
222.133.9.177,443,190.84.172.89,1742,82,1128,137,1996
222.133.9.177,443,190.84.172.89,1743,82,1128,137,2267
222.133.9.177,443,190.84.172.89,1744,82,1128,137,2649
222.133.9.177,443,190.84.172.89,1745,82,1128,137,21929
222.133.9.177,443,190.84.172.89,1746,82,1128,137,2318
222.133.9.177,443,190.84.172.89,1747,82,1128,137,2576
222.133.9.177,443,190.84.172.89,1748,82,1128,137,2876
222.133.9.177,443,190.84.172.89,1749,82,1128,137,4451
222.133.9.177,443,190.84.172.89,1750,82,1128,137,2680
222.133.9.177,443,190.84.172.89,1751,82,1128,137,2338
222.133.9.177,443,190.84.172.89,1752,82,1128,137,4301
222.133.9.177,443,190.84.172.89,1753,82,1128,137,2377
222.133.9.177,443,190.84.172.89,1754,82,1128,137,2265
222.133.9.177,443,190.84.172.89,1755,82,1128,137,2649
222.133.9.177,443,190.84.172.89,1756,82,1128,137,24661
222.133.9.177,443,190.84.172.89,1757,82,1128,137,2291
222.133.9.177,443,190.84.172.89,1758,82,1128,137,2537
222.133.9.177,443,190.84.172.89,1759,82,1128,137,2930
222.133.9.177,443,190.84.172.89,1760,82,1128,137,2857
222.133.9.177,443,190.84.172.89,1761,82,1128,137,2230
222.133.9.177,443,190.84.172.89,1762,82,1128,137,2766
222.133.9.177,443,190.84.172.89,1763,82,1128,137,2889
222.133.9.177,443,190.84.172.89,1764,82,1128,137,2487
222.133.9.177,443,190.84.172.89,1765,82,1128,137,2411
222.133.9.177,443,190.84.172.89,1766,82,1128,137,25464
222.133.9.177,443,190.84.172.89,1767,82,1128,137,27127
222.133.9.177,443,190.84.172.89,1768,82,1128,137,2783
222.133.9.177,443,190.84.172.89,1769,82,1128,137,30500
222.133.9.177,443,190.84.172.89,1770,82,1128,137,2184
222.133.9.177,443,190.84.172.89,1771,82,1128,137,2259
222.133.9.177,443,190.84.172.89,1772,82,1128,137,2195
222.133.9.177,443,190.84.172.89,1773,82,1128,137,2255
222.133.9.177,443,190.84.172.89,1774,82,1128,137,2354
222.133.9.177,443,190.84.172.89,1775,82,1128,137,2123
222.133.9.177,443,190.84.172.89,1776,82,1128,137,2170
222.133.9.177,443,190.84.172.89,1777,82,1128,137,1957
222.133.9.177,443,190.84.172.89,1778,82,1128,137,2317
222.133.9.177,443,190.84.172.89,1779,82,1128,137,2249
222.133.9.177,443,190.84.172.89,1780,82,1128,137,2443
222.133.9.177,443,190.84.172.89,1781,82,1128,137,2343
222.133.9.177,443,190.84.172.89,1782,82,1128,137,2233
222.133.9.177,443,190.84.172.89,1783,82,1128,137,2259
222.133.9.177,443,190.84.172.89,1784,82,1128,137,2357
222.133.9.177,443,190.84.172.89,1785,82,1128,137,2186
222.133.9.177,443,190.84.172.89,1786,82,1128,137,2284
222.133.9.177,443,190.84.172.89,1787,82,1128,137,2540
222.133.9.177,443,190.84.172.89,1788,82,1128,137,2340
222.133.9.177,443,190.84.172.89,1789,82,1128,137,1939
222.133.9.177,443,190.84.172.89,1790,82,1128,137,2105
222.133.9.177,443,190.84.172.89,1791,82,1128,137,2258
222.133.9.177,443,190.84.172.89,1792,82,1128,137,2347
222.133.9.177,443,190.84.172.89,1793,82,1128,137,2667
222.133.9.177,443,190.84.172.89,1794,82,1128,137,2789
222.133.9.177,443,190.84.172.89,1795,82,1128,137,2184
222.133.9.177,443,190.84.172.89,1796,82,1128,137,2465
222.133.9.177,443,190.84.172.89,1797,82,1128,137,2314
222.133.9.177,443,190.84.172.89,1798,82,1128,137,2421
222.133.9.177,443,190.84.172.89,1799,82,1128,137,2191
222.133.9.177,443,190.84.172.89,1800,82,1128,137,2138
222.133.9.177,443,190.84.172.89,1801,82,1128,137,3201
222.133.9.177,443,190.84.172.89,1840,82,1128,137,2469
222.133.9.177,443,190.84.172.89,1841,82,1128,137,21604
222.133.9.177,443,190.84.172.89,1842,82,1128,137,3144
222.133.9.177,443,190.84.172.89,1843,82,1128,137,21173
222.133.9.177,443,190.84.172.89,1844,82,1128,137,7857
222.133.9.177,443,190.84.172.89,1845,82,1128,137,2682
222.133.9.177,443,190.84.172.89,1846,82,1128,137,7626
222.133.9.177,443,190.84.172.89,1847,82,1128,137,2543
222.133.9.177,80,190.84.172.89,1573,82,70,536,142389
222.133.9.177,80,190.84.172.89,1574,82,70,211,503
222.133.9.177,80,190.84.172.89,1622,82,70,211,503
222.133.9.177,80,190.84.172.89,1640,82,1438,162,3777
222.133.9.177,80,190.84.172.89,1641,82,70,159,277384
222.133.9.177,80,190.84.172.89,1663,82,70,159,235415
222.133.9.177,80,190.84.172.89,1672,82,70,210,58184
222.133.9.177,80,190.84.172.89,1675,82,70,1043,1335
222.133.9.177,80,190.84.172.89,1701,82,70,334,33617
222.133.9.177,80,190.84.172.89,1802,82,70,70,56423
222.133.9.177,80,190.84.172.89,1803,82,70,211,503
222.133.9.177,80,190.84.172.89,1820,82,70,334,34685
222.133.9.177,80,190.84.172.89,1832,82,70,159,123721
222.133.9.244,80,190.84.172.89,1347,82,70,210,502
222.133.9.244,80,190.84.172.89,1527,82,70,210,502
222.133.9.244,80,190.84.172.89,1821,82,70,210,502
222.184.38.110,80,190.84.172.89,1673,82,70,492,714
222.184.38.130,80,190.84.172.89,1318,82,433,70,585
222.184.38.130,80,190.84.172.89,1319,82,229,70,381
222.184.38.130,80,190.84.172.89,1666,82,70,492,714
222.184.38.130,80,190.84.172.89,1670,82,70,492,714
222.184.38.153,80,190.84.172.89,1448,82,1102,70,1254
222.184.38.153,80,190.84.172.89,1642,82,70,488,710
222.184.38.153,80,190.84.172.89,1646,82,70,479,701
222.184.38.153,80,190.84.172.89,1676,82,70,474,696
222.184.38.153,80,190.84.172.89,1804,82,70,492,714
222.184.38.173,80,190.84.172.115,50986,64,317,1283,5353
222.184.38.218,80,190.84.172.89,1091,64,317,1283,30693
222.184.38.61,80,190.84.172.89,1664,82,70,474,696
222.184.38.65,80,190.84.172.89,1495,82,944,70,1096
222.184.38.65,80,190.84.172.89,1501,82,944,70,1096
222.184.38.65,80,190.84.172.89,1503,82,1102,70,1254
222.184.38.65,80,190.84.172.89,1578,82,70,492,714
222.184.38.85,80,190.84.172.89,1410,82,284,70,436
222.184.38.85,80,190.84.172.89,1411,82,918,70,1070
222.184.38.85,80,190.84.172.89,1644,82,70,479,701
222.185.138.201,80,190.84.172.89,1158,66,64,64,194
222.185.138.201,80,190.84.172.89,1166,66,64,64,194
222.185.246.55,80,190.84.172.129,1728,66,64,360,8938
222.192.232.240,80,190.84.172.89,1686,82,1518,1518,4031
222.192.232.240,80,190.84.172.89,1687,82,1518,1518,4146
222.192.232.240,80,190.84.172.89,1691,82,1518,1203,2943
222.192.232.240,80,190.84.172.89,1692,82,1518,991,2731
222.192.232.240,80,190.84.172.89,1696,82,1518,1518,3258
222.192.232.240,80,190.84.172.89,1697,82,1518,1518,4337
222.237.125.251,8383,190.84.172.181,1134,64,1518,1518,5619
222.237.125.251,8383,190.84.172.181,1135,64,412,64,668
222.237.125.251,8383,190.84.172.181,1136,64,64,1518,37938
222.237.125.251,8383,190.84.172.181,1137,64,1518,1518,4555
222.237.125.251,8383,190.84.172.181,1138,64,64,1518,43334
222.237.125.251,8383,190.84.172.181,1139,64,346,64,474
222.237.125.251,8383,190.84.172.181,1140,64,1121,64,1249
222.237.125.251,8383,190.84.172.181,1141,64,356,64,484
222.237.125.251,8383,190.84.172.181,1142,64,610,64,738
222.237.125.251,8383,190.84.172.181,1143,64,609,64,737
222.237.125.251,8383,190.84.172.181,1144,64,367,64,495
222.237.125.251,8383,190.84.172.181,1145,64,381,64,509
222.237.125.251,8383,190.84.172.181,1146,64,64,1518,36018
222.237.125.251,8383,190.84.172.181,1147,64,64,1518,37968
222.237.125.251,8383,190.84.172.181,1148,64,64,1518,43320
222.237.125.251,8383,190.84.172.181,1149,64,64,1518,34760
222.237.125.251,8383,190.84.172.181,1150,64,64,1518,37968
222.237.125.251,8383,190.84.172.181,1151,64,64,1518,43274
222.237.125.251,8383,190.84.172.181,1152,64,64,1518,39021
222.237.125.251,8383,190.84.172.181,1153,64,64,1518,45414
222.237.125.251,8383,190.84.172.181,1154,64,64,64,3869
222.237.125.251,8383,190.84.172.181,1155,64,64,1518,43274
222.237.125.251,8383,190.84.172.181,1156,64,64,1518,4002
222.237.125.251,8383,190.84.172.181,1157,64,64,1518,41913
222.237.125.251,8383,190.84.172.181,1158,64,64,1518,4008
222.237.125.251,8383,190.84.172.181,1159,64,64,1518,40642
222.237.125.251,8383,190.84.172.181,1160,64,64,1518,4008
222.237.125.251,8383,190.84.172.181,1161,64,64,1518,39364
222.237.125.251,8383,190.84.172.181,1162,64,64,1518,37076
222.237.125.251,8383,190.84.172.181,1163,64,64,1518,37966
222.237.125.251,8383,190.84.172.181,1165,64,64,1518,39364
222.237.125.251,8383,190.84.172.181,1166,64,64,1518,3962
222.237.125.251,8383,190.84.172.181,1167,64,64,1518,38144
222.237.125.251,8383,190.84.172.181,1168,64,64,1518,35019
222.237.125.251,8383,190.84.172.181,1169,64,64,1518,39435
222.237.125.251,8383,190.84.172.181,1170,64,64,1518,38566
222.237.125.251,8383,190.84.172.181,1171,64,64,1518,39389
222.237.125.251,8383,190.84.172.181,1172,64,64,1518,38566
222.237.125.251,8383,190.84.172.181,1173,64,64,1518,42431
222.237.125.251,8383,190.84.172.181,1174,64,64,64,3805
222.237.125.251,8383,190.84.172.181,1175,64,64,1518,39389
222.237.125.251,8383,190.84.172.181,1176,64,64,1518,4008
222.237.125.251,8383,190.84.172.181,1177,64,64,1518,38144
222.237.125.251,8383,190.84.172.181,1178,64,64,1518,37936
222.237.125.251,8383,190.84.172.181,1179,64,64,1518,37937
222.237.125.251,8383,190.84.172.181,1180,64,201,64,329
222.237.125.251,8383,190.84.172.181,1185,64,1518,1518,5619
222.237.125.251,8383,190.84.172.181,1186,64,412,64,668
222.237.125.251,8383,190.84.172.181,1187,64,64,1518,34930
222.237.125.251,8383,190.84.172.181,1188,64,1518,1518,4555
222.237.125.251,8383,190.84.172.181,1189,64,64,1518,33412
222.237.125.251,8383,190.84.172.181,1190,64,201,64,329
222.237.125.251,8383,190.84.172.181,1191,64,64,1518,37966
222.237.125.251,8383,190.84.172.181,1192,64,201,64,329
222.237.125.251,8383,190.84.172.181,1193,64,64,1518,37966
222.237.125.251,8383,190.84.172.181,1194,64,201,64,329
222.237.125.251,8383,190.84.172.181,1195,64,64,1518,37966
222.237.125.251,8383,190.84.172.181,1196,64,201,64,329
222.237.125.251,8383,190.84.172.181,1198,64,64,1518,37912
222.237.125.251,8383,190.84.172.181,1199,64,201,64,329
222.237.125.251,8383,190.84.172.181,1200,64,64,1518,34929
222.237.125.251,8383,190.84.172.181,1201,64,201,64,329
222.237.125.251,8383,190.84.172.181,1202,64,64,1518,33412
222.237.125.251,8383,190.84.172.181,1203,64,201,64,329
222.237.125.251,8383,190.84.172.181,1204,64,64,1518,35046
222.237.125.251,8383,190.84.172.181,1205,64,201,64,329
222.237.125.251,8383,190.84.172.181,1206,64,64,1518,35046
222.237.125.251,8383,190.84.172.181,1207,64,201,64,329
222.237.125.251,8383,190.84.172.181,1208,64,64,1518,32652
222.237.125.251,8383,190.84.172.181,1209,64,201,64,329
222.237.125.251,8383,190.84.172.181,1210,64,64,1518,34901
222.237.125.251,8383,190.84.172.181,1211,64,201,64,329
222.237.125.251,8383,190.84.172.181,1212,64,64,1518,34930
222.237.125.251,8383,190.84.172.181,1213,64,201,64,329
222.237.125.251,8383,190.84.172.181,1214,64,64,1518,38030
222.237.125.251,8383,190.84.172.181,1215,64,201,64,329
222.237.125.251,8383,190.84.172.181,1217,64,64,1518,37966
222.237.125.251,8383,190.84.172.181,1218,64,201,64,329
222.237.125.251,8383,190.84.172.181,1219,64,64,1518,33412
222.237.125.251,8383,190.84.172.181,1220,64,201,64,329
222.237.125.251,8383,190.84.172.181,1221,64,1518,1518,37902
222.237.125.251,8383,190.84.172.181,1222,64,201,64,329
222.237.125.251,8383,190.84.172.181,1223,64,1518,1518,48354
222.237.125.251,8383,190.84.172.181,1224,64,346,64,538
222.237.125.251,8383,190.84.172.181,1225,64,1121,64,1249
222.237.125.251,8383,190.84.172.181,1226,64,356,64,548
222.237.125.251,8383,190.84.172.181,1227,64,610,64,738
222.237.125.251,8383,190.84.172.181,1228,64,609,64,737
222.237.125.251,8383,190.84.172.181,1229,64,64,1518,48430
222.237.125.251,8383,190.84.172.181,1230,64,345,64,473
222.237.125.251,8383,190.84.172.181,1231,64,404,64,596
222.237.125.251,8383,190.84.172.181,1232,64,419,64,547
222.237.125.251,8383,190.84.172.181,1234,64,64,1518,47186
222.237.125.251,8383,190.84.172.181,1235,64,64,1518,48899
222.237.125.251,8383,190.84.172.181,1236,64,64,1518,36801
222.237.125.251,8383,190.84.172.181,1237,64,64,1518,4120
222.237.125.251,8383,190.84.172.181,1238,64,64,1518,34012
222.237.125.251,8383,190.84.172.181,1239,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1241,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1242,64,201,64,329
222.237.125.251,8383,190.84.172.181,1243,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1244,64,201,64,329
222.237.125.251,8383,190.84.172.181,1245,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1246,64,201,64,329
222.237.125.251,8383,190.84.172.181,1247,64,64,1518,38027
222.237.125.251,8383,190.84.172.181,1248,64,201,64,329
222.237.125.251,8383,190.84.172.181,1250,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1251,64,201,64,329
222.237.125.251,8383,190.84.172.181,1252,64,64,1518,32852
222.237.125.251,8383,190.84.172.181,1253,64,201,64,329
222.237.125.251,8383,190.84.172.181,1254,64,64,1518,34904
222.237.125.251,8383,190.84.172.181,1255,64,201,64,329
222.237.125.251,8383,190.84.172.181,1256,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1257,64,201,64,329
222.237.125.251,8383,190.84.172.181,1259,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1260,64,201,64,329
222.237.125.251,8383,190.84.172.181,1261,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1262,64,201,64,393
222.237.125.251,8383,190.84.172.181,1263,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1264,64,201,64,329
222.237.125.251,8383,190.84.172.181,1265,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1266,64,201,64,329
222.237.125.251,8383,190.84.172.181,1267,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1268,64,201,64,329
222.237.125.251,8383,190.84.172.181,1269,64,64,1518,37940
222.237.125.251,8383,190.84.172.181,1270,64,201,64,329
222.237.125.251,8383,190.84.172.181,1272,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1273,64,201,64,329
222.237.125.251,8383,190.84.172.181,1274,64,64,1518,35049
222.237.125.251,8383,190.84.172.181,1275,64,201,64,329
222.237.125.251,8383,190.84.172.181,1276,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1277,64,201,64,329
222.237.125.251,8383,190.84.172.181,1279,64,64,1518,38027
222.237.125.251,8383,190.84.172.181,1280,64,201,64,329
222.237.125.251,8383,190.84.172.181,1281,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1282,64,201,64,329
222.237.125.251,8383,190.84.172.181,1283,64,64,1518,37913
222.237.125.251,8383,190.84.172.181,1284,64,201,64,329
222.237.125.251,8383,190.84.172.181,1285,64,64,1518,37940
222.237.125.251,8383,190.84.172.181,1286,64,201,64,329
222.237.125.251,8383,190.84.172.181,1287,64,64,1518,34933
222.237.125.251,8383,190.84.172.181,1288,64,201,64,329
222.237.125.251,8383,190.84.172.181,1289,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1290,64,201,64,329
222.237.125.251,8383,190.84.172.181,1291,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1292,64,201,64,329
222.237.125.251,8383,190.84.172.181,1293,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1294,64,201,64,329
222.237.125.251,8383,190.84.172.181,1295,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1296,64,201,64,329
222.237.125.251,8383,190.84.172.181,1298,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1299,64,201,64,329
222.237.125.251,8383,190.84.172.181,1300,64,64,1518,37940
222.237.125.251,8383,190.84.172.181,1301,64,201,64,329
222.237.125.251,8383,190.84.172.181,1302,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1303,64,201,64,329
222.237.125.251,8383,190.84.172.181,1304,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1305,64,201,64,329
222.237.125.251,8383,190.84.172.181,1306,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1307,64,201,64,329
222.237.125.251,8383,190.84.172.181,1308,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1309,64,201,64,329
222.237.125.251,8383,190.84.172.181,1311,64,64,1518,37969
222.237.125.251,8383,190.84.172.181,1312,64,201,64,329
222.237.125.251,8383,190.84.172.181,1313,64,64,1518,37969
